,Label,totalWordsCount,JJS,NN,NNS,PDT,RB,RBR,RP,TOs,WP,questionmarks,exclamationmarks,semicolon,colon,ellipsis,pronouns1st,pronouns2nd,sentence1st,sentencelast,txtcomplexity,site
496,objective,847,0,8,0,4,0,0,0,0,0,1,0,0,0,0,21,2,1,1,35,msn.foxsports.com
497,objective,451,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,19,uk.eurosport.yahoo.com
498,objective,1606,0,6,1,0,0,0,7,0,1,0,0,0,4,0,4,0,1,1,18,msn.foxsports.com
499,objective,151,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,msn.foxsports.com
500,objective,736,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,19,dailystar.com.lb
501,objective,882,0,11,1,10,1,1,0,0,0,0,0,0,3,0,10,4,1,1,33,www.nba.com
502,objective,107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,10,msn.foxsports.com
503,objective,447,0,1,2,0,0,0,7,0,0,0,0,0,0,0,5,1,1,1,16,msn.foxsports.com
504,objective,644,0,3,0,0,1,0,3,0,0,0,0,0,2,0,0,0,1,1,23,uk.eurosport.yahoo.com
505,objective,426,0,3,0,1,0,0,0,0,0,0,1,2,1,0,0,0,1,1,25,www.nba.com
506,objective,1445,0,7,0,0,0,1,12,0,0,0,0,0,2,0,9,0,1,1,17,msn.foxsports.com
507,objective,981,0,7,0,0,4,0,9,0,0,1,0,0,3,0,9,4,1,1,16,msn.foxsports.com
508,objective,442,0,1,1,0,0,0,3,0,0,0,0,0,1,0,1,0,1,1,21,uk.eurosport.yahoo.com
509,objective,917,0,3,0,10,1,0,0,0,0,0,0,0,2,0,1,4,1,1,22,www.nba.com
510,objective,828,0,0,0,0,2,2,4,0,0,5,1,0,1,0,4,2,1,1,18,www.foxsportswest.com
511,objective,254,0,5,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,1,11,www.foxsportssouthwest.com
512,objective,1016,0,6,1,5,2,0,0,0,0,0,0,0,4,0,4,3,0,1,21,msn.foxsports.com
513,objective,958,0,1,0,7,1,1,0,0,0,1,0,1,3,0,1,0,1,1,21,www.tennis.com
514,objective,1282,0,2,0,0,2,1,3,0,0,0,0,1,1,0,2,0,1,1,18,www.und.com
515,objective,150,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,www.nytimes.com
516,objective,265,0,2,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,1,17,msn.foxsports.com
517,objective,163,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,www.football365.com
518,objective,2048,0,9,2,0,4,3,0,0,0,16,1,0,0,0,0,9,1,1,20,www.wnba.com
519,objective,491,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,msn.foxsports.com
520,objective,573,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,16,msn.foxsports.com
521,objective,230,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,1,17,uk.eurosport.yahoo.com
522,objective,776,0,10,0,0,3,0,7,0,0,0,0,1,0,0,4,1,1,1,16,msn.foxsports.com
523,objective,571,0,0,1,0,0,0,0,0,0,2,10,0,1,0,13,2,1,1,8,msn.foxsports.com
524,objective,103,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,www.football365.com
525,objective,174,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,15,www.dailystar.co.uk
526,objective,326,0,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,15,www.foxsportsnorth.com
527,objective,111,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,msn.foxsports.com
528,objective,1356,0,2,0,11,3,1,0,0,1,0,0,0,3,0,9,2,1,1,27,www.nba.com
529,objective,618,0,5,0,6,0,0,0,0,0,0,0,0,0,0,6,4,1,1,38,msn.foxsports.com
530,objective,443,0,1,0,0,0,3,8,0,0,1,0,0,0,0,8,1,1,1,13,msn.foxsports.com
531,objective,942,0,12,2,10,0,1,1,0,0,0,0,0,2,0,5,1,1,1,22,msn.foxsports.com
532,objective,860,0,5,0,0,0,0,5,0,0,1,0,0,2,0,8,3,1,1,20,msn.foxsports.com
533,objective,272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,uk.eurosport.yahoo.com
534,objective,151,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,18,msn.foxsports.com
535,objective,188,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,23,msn.foxsports.com
536,objective,431,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,3,1,1,28,formula-one.speedtv.com
537,objective,77,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,1,7,msn.foxsports.com
538,objective,183,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,1,30,uk.eurosport.yahoo.com
539,objective,747,0,6,1,0,1,0,12,0,0,0,0,0,1,0,9,3,1,1,14,msn.foxsports.com
540,objective,2003,0,1,0,10,0,1,7,0,0,1,0,2,12,0,80,24,1,1,19,www.nba.com
541,objective,173,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,19,uk.eurosport.yahoo.com
542,objective,651,0,1,0,5,0,1,0,0,0,0,0,0,4,0,7,4,1,1,22,msn.foxsports.com
543,subjective,1953,0,0,0,16,0,0,0,1,0,4,3,0,9,0,20,3,1,1,19,msn.foxsports.com
544,objective,136,0,1,0,0,0,0,2,0,0,0,0,6,2,0,0,0,1,1,27,www.herald.ie
545,objective,469,0,4,0,3,0,0,0,0,0,0,0,0,3,0,15,0,1,1,26,www.dailystar.co.uk
546,objective,400,0,4,0,0,0,0,8,0,0,0,0,0,3,0,6,0,1,1,15,msn.foxsports.com
547,objective,1111,0,9,0,0,0,0,12,0,0,1,0,1,3,0,2,5,1,1,16,espn.go.com
548,objective,348,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,15,uk.eurosport.yahoo.com
549,objective,1991,0,1,1,0,3,0,5,0,0,5,1,4,19,0,8,4,1,1,24,www.skysports.com
550,subjective,880,0,0,4,4,1,1,3,0,0,0,0,0,0,0,15,3,0,1,19,www.nba.com
551,objective,301,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,14,uk.eurosport.yahoo.com
552,objective,220,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,msn.foxsports.com
553,objective,1294,0,3,0,6,1,1,0,0,0,0,0,0,1,0,19,1,1,1,34,www.nba.com
554,subjective,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,23,www.foxsportssouthwest.com
555,objective,1611,0,8,0,8,1,0,0,0,0,0,0,14,11,0,6,2,1,1,14,msn.foxsports.com
556,objective,255,0,4,1,3,0,0,0,0,0,0,1,0,0,0,2,1,1,1,21,msn.foxsports.com
557,objective,211,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,17,www.football365.com
558,objective,1313,0,6,0,15,1,0,0,0,0,0,0,0,0,0,21,3,1,1,34,www.nba.com
559,objective,538,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,msn.foxsports.com
560,objective,289,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1,1,26,www.dailystar.co.uk
561,objective,604,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,22,msn.foxsports.com
562,objective,1005,0,7,0,0,0,0,10,0,0,0,0,0,3,0,6,0,1,1,18,msn.foxsports.com
563,objective,844,0,8,0,2,0,1,0,0,0,0,0,0,1,0,11,2,1,1,31,msn.foxsports.com
564,objective,127,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,msn.foxsports.com
565,objective,243,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,24,uk.eurosport.yahoo.com
566,subjective,1083,0,3,7,1,1,0,0,0,0,0,0,0,0,0,12,9,1,1,22,www.nba.com
567,objective,1661,0,8,0,0,0,1,4,0,0,0,0,0,3,0,6,0,1,1,22,www.und.com
568,objective,925,0,0,1,3,1,0,0,0,0,1,0,0,1,0,12,12,1,1,20,www.nba.com
569,objective,251,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,10,msn.foxsports.com
570,objective,237,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,33,www.dailystar.co.uk
571,objective,223,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,www.foxsportssouthwest.com
572,objective,352,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,17,www.tennis.com
573,objective,244,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,15,msn.foxsports.com
574,subjective,1439,0,5,0,17,2,1,1,0,0,3,7,2,8,0,6,16,1,1,16,msn.foxsports.com
575,objective,577,0,6,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,1,18,msn.foxsports.com
576,objective,103,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,17,msn.foxsports.com
577,subjective,533,0,0,0,1,0,0,0,0,0,0,0,0,5,0,20,1,1,1,29,www.wnba.com
578,objective,266,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,24,msn.foxsports.com
579,objective,116,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8,uk.eurosport.yahoo.com
580,objective,389,0,2,0,2,2,0,1,0,0,1,0,0,0,0,0,1,1,1,16,msn.foxsports.com
581,objective,225,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,14,www.dailystar.co.uk
582,objective,238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,26,uk.eurosport.yahoo.com
583,objective,407,0,0,0,13,2,1,0,0,0,0,1,0,0,0,2,0,0,1,21,msn.foxsports.com
584,objective,628,0,4,0,4,0,0,0,0,0,0,3,0,1,0,11,2,1,1,23,msn.foxsports.com
585,objective,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,edition.cnn.com
586,objective,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,msn.foxsports.com
587,objective,513,0,2,0,0,0,0,2,0,0,1,0,0,4,0,0,0,1,1,17,edition.cnn.com
588,subjective,884,0,7,1,9,1,0,0,0,1,1,0,0,1,0,7,3,1,1,26,msn.foxsports.com
589,objective,154,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,msn.foxsports.com
590,objective,960,0,9,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,1,19,msn.foxsports.com
591,objective,375,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,msn.foxsports.com
592,objective,722,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,0,1,1,25,www.suntimes.com
593,objective,913,0,1,0,5,5,0,0,0,0,0,0,1,0,0,3,3,1,1,32,msn.foxsports.com
594,objective,571,0,2,0,0,0,0,8,0,0,0,0,0,2,0,8,0,1,1,11,msn.foxsports.com
595,objective,696,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,1,24,www.dailystar.co.uk
596,objective,446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,31,msn.foxsports.com
597,objective,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16,uk.eurosport.yahoo.com
598,objective,353,0,1,0,2,0,0,1,0,0,0,0,0,0,0,3,0,1,1,25,www.wnba.com
599,objective,1163,0,5,1,14,0,1,0,1,0,1,0,0,6,0,5,9,1,1,19,msn.foxsports.com
600,objective,503,0,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,16,edition.cnn.com
601,objective,781,0,5,0,0,1,0,6,0,0,2,0,0,0,0,5,0,1,1,15,msn.foxsports.com
602,subjective,820,0,7,0,7,2,0,0,0,0,5,0,0,1,0,20,4,1,1,17,msn.foxsports.com
603,objective,195,0,1,0,0,0,0,4,0,0,0,1,0,0,0,2,1,1,1,15,aol.sportingnews.com
604,objective,1002,0,5,0,0,1,0,14,0,0,0,0,0,0,0,7,6,0,1,13,www.wnba.com
605,objective,599,0,6,0,0,2,0,9,0,0,0,0,0,4,0,9,0,1,1,15,msn.foxsports.com
606,objective,1086,0,6,0,0,0,0,11,0,0,0,0,0,3,0,14,0,1,1,19,nmsn.foxsports.com
607,objective,1257,0,5,1,9,5,1,0,0,0,1,0,0,1,0,8,8,1,1,32,www.foxsportswest.com
608,objective,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,msn.foxsports.com
609,objective,1072,0,8,0,16,0,0,4,2,0,6,1,0,0,0,13,3,1,1,22,msn.foxsports.com
610,objective,1474,0,3,1,10,1,0,0,0,0,3,0,0,0,0,22,7,1,1,23,msn.foxsports.com
611,subjective,662,0,0,0,1,2,0,0,0,0,1,2,0,2,0,1,15,1,1,18,msn.foxsports.com
612,objective,944,0,5,0,0,0,0,6,0,0,0,0,0,2,0,1,2,1,1,19,msn.foxsports.com
613,objective,1238,0,6,1,8,0,0,0,0,0,0,0,1,0,0,5,2,1,1,29,msn.foxsports.com
614,objective,152,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,21,moto-racing.speedtv.com
615,objective,372,0,7,0,4,0,1,0,0,0,0,0,0,1,0,2,0,1,1,15,msn.foxsports.com
616,objective,314,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,17,msn.foxsports.com
617,objective,395,0,3,0,0,0,0,2,0,0,0,0,0,5,0,0,0,1,1,13,www.football365.com
618,objective,177,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,8,www.dailystar.co.uk
619,objective,734,0,6,0,0,0,0,11,0,1,0,0,0,0,0,3,8,1,1,15,msn.foxsports.com
620,objective,375,0,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,1,1,17,www.nba.com
621,objective,1671,0,7,1,7,4,0,0,0,0,2,0,0,1,0,6,7,1,1,27,msn.foxsports.com
622,objective,2042,0,3,4,13,1,2,0,0,0,8,3,2,9,0,18,9,1,1,23,msn.foxsports.com
623,objective,185,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,37,www.dailystar.co.uk
624,objective,310,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,1,1,1,13,msn.foxsports.com
625,objective,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,18,www.football365.com
626,objective,731,0,0,0,0,0,0,5,0,0,2,0,1,1,0,0,0,1,1,17,msn.foxsports.com
627,objective,141,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,msn.foxsports.com
628,objective,304,0,6,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,1,21,msn.foxsports.com
629,objective,2182,0,5,1,11,3,0,0,0,1,3,1,1,0,0,1,14,1,1,16,msn.foxsports.com
630,objective,745,0,8,0,0,2,0,11,0,0,0,0,0,0,0,9,3,1,1,14,msn.foxsports.com
631,objective,1961,1,4,0,0,2,2,1,1,0,6,0,3,38,0,2,1,1,1,23,www.foxsportssouth.com
632,objective,481,0,4,0,0,1,0,2,0,1,0,0,0,0,0,5,0,1,1,17,www.nba.com
633,objective,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14,msn.foxsports.com
634,objective,732,0,7,0,0,0,0,11,0,0,0,0,0,0,0,7,1,1,1,14,www.foxsportsflorida.com
635,objective,298,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,18,msn.foxsports.com
636,objective,965,0,2,0,0,2,0,9,0,0,3,0,0,1,0,6,2,1,1,17,www.foxsportswest.com
637,objective,258,0,2,0,4,2,0,0,0,0,0,0,0,1,0,9,0,1,1,21,www.dailystar.co.uk
638,objective,1019,0,2,0,7,0,0,0,0,0,0,0,0,12,0,0,0,1,1,23,www.wnba.com
639,subjective,846,0,7,1,0,0,0,8,0,0,1,1,0,2,0,5,1,1,1,12,msn.foxsports.com
640,objective,854,0,1,0,0,0,1,7,0,0,0,0,0,2,0,2,1,1,1,18,auto-racing.speedtv.com
641,objective,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,uk.eurosport.yahoo.com
642,objective,509,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26,msn.foxsports.com
643,objective,222,0,1,0,0,0,1,3,0,0,0,0,0,3,0,0,0,1,1,11,msn.foxsports.com
644,objective,734,0,1,0,0,1,0,2,0,0,0,0,0,14,0,0,0,1,1,19,www.bbc.co.uk
645,objective,622,0,1,1,0,0,1,7,0,0,0,0,0,0,0,1,0,1,1,17,msn.foxsports.com
646,objective,501,0,5,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,11,www.foxsportsdetroit.com
647,objective,615,0,4,0,0,3,1,5,0,0,1,0,0,0,0,2,0,1,1,14,www.nba.com
648,objective,114,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,uk.eurosport.yahoo.com
649,objective,749,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,14,msn.foxsports.com
650,objective,428,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,1,1,19,msn.foxsports.com
651,objective,686,0,2,0,0,0,0,5,0,0,0,0,0,1,0,6,0,0,1,17,msn.foxsports.com
652,objective,128,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,uk.eurosport.yahoo.com
653,objective,183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,15,msn.foxsports.com
654,objective,168,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,msn.foxsports.com
655,objective,991,0,4,0,0,0,0,15,0,0,0,0,0,0,0,24,1,1,1,13,msn.foxsports.com
656,objective,641,0,5,0,0,2,0,9,0,0,0,0,0,0,0,10,0,1,1,12,msn.foxsports.com
657,objective,153,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,msn.foxsports.com
658,objective,376,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,31,msn.foxsports.com
659,objective,1215,0,5,1,12,1,0,1,0,1,0,3,0,0,0,28,9,1,1,21,msn.foxsports.com
660,objective,529,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,23,www.skysports.com
661,subjective,2380,0,8,1,12,4,2,0,0,0,4,0,0,7,0,4,9,1,1,16,msn.foxsports.com
662,subjective,331,0,2,2,3,1,0,0,0,0,0,11,1,0,3,0,12,1,1,9,msn.foxsports.com
663,subjective,1885,0,9,3,15,6,0,0,0,0,3,0,3,1,0,3,2,1,1,20,msn.foxsports.com
664,subjective,651,0,3,0,8,2,0,0,0,0,2,0,1,1,0,0,0,1,1,17,msn.foxsports.com
665,subjective,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,17,msn.foxsports.com
666,objective,1210,0,6,2,12,3,1,0,0,0,3,0,0,0,0,17,4,1,1,31,msn.foxsports.com
667,subjective,2171,0,4,1,18,1,1,0,0,0,3,0,0,3,0,7,4,1,1,19,msn.foxsports.com
668,subjective,1136,0,8,0,14,1,0,0,1,0,2,0,0,6,0,4,5,1,1,13,msn.foxsports.com
669,subjective,1715,0,14,1,10,1,1,2,0,1,2,0,0,6,0,0,2,1,1,27,msn.foxsports.com
670,subjective,1335,0,7,0,3,2,1,2,0,0,5,0,3,0,0,23,4,1,1,16,msn.foxsports.com
671,subjective,1066,0,7,1,8,2,2,0,0,0,0,1,0,0,0,7,3,1,1,26,msn.foxsports.com
672,subjective,1675,0,10,0,7,4,4,2,0,1,4,0,2,3,0,5,10,1,1,12,msn.foxsports.com
673,subjective,552,0,3,0,5,0,0,0,0,0,3,0,0,1,0,1,9,1,1,13,msn.foxsports.com
674,subjective,1228,0,5,0,0,3,1,0,0,0,5,0,0,0,0,27,11,1,1,23,msn.foxsports.com
675,subjective,1577,0,8,1,15,1,1,0,0,0,3,2,0,3,0,5,2,1,1,11,msn.foxsports.com
676,subjective,1099,0,5,2,3,0,0,0,0,0,1,0,0,1,0,9,5,1,1,20,msn.foxsports.com
677,subjective,942,0,12,0,2,1,0,0,0,0,6,0,1,0,0,19,3,1,1,17,msn.foxsports.com
678,subjective,931,0,2,1,12,2,1,0,0,0,4,1,0,5,0,2,1,1,1,18,msn.foxsports.com
679,subjective,253,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,2,1,1,14,msn.foxsports.com
680,subjective,867,0,3,0,0,3,0,5,0,0,2,0,0,6,0,4,1,1,1,16,www.foxsportssouthwest.com
681,subjective,920,0,6,1,0,0,1,3,1,1,0,0,0,0,0,0,3,1,1,21,www.foxsportswest.com
682,subjective,997,0,5,1,0,1,0,4,0,0,1,0,0,0,0,5,7,1,1,23,www.foxsportswest.com
683,subjective,985,0,6,1,4,1,1,1,1,0,1,0,0,0,0,7,13,1,1,17,www.nba.com
684,subjective,1043,0,0,0,4,1,0,1,0,1,0,0,0,2,0,16,8,1,1,22,www.nba.com
685,objective,824,0,8,0,0,2,0,3,0,1,2,0,0,1,0,2,0,1,1,21,www.bbc.co.uk
686,subjective,956,0,3,3,2,1,0,0,0,0,0,0,0,1,0,1,17,1,1,19,www.nba.com
687,subjective,1073,0,3,0,0,1,0,3,0,0,0,0,0,0,0,15,3,1,1,18,www.nba.com
688,subjective,1317,0,2,0,10,3,0,0,0,0,0,0,3,1,0,8,6,1,1,21,www.tennis.com
689,subjective,580,0,4,0,1,1,0,0,0,0,3,0,2,5,0,11,3,1,1,14,worldsport.blogs.cnn.com
690,subjective,1639,0,11,0,20,0,1,0,0,0,8,0,2,9,0,18,9,1,1,15,msn.foxsports.com
691,objective,388,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,14,uk.eurosport.yahoo.com
692,subjective,1096,0,2,0,0,0,1,0,0,0,2,0,1,1,0,0,1,1,1,21,uk.eurosport.yahoo.com
693,subjective,922,0,2,3,0,0,0,0,0,0,7,1,0,1,0,5,4,0,1,16,www.skysports.com
694,subjective,1423,0,12,0,0,7,0,0,0,0,7,0,0,2,0,3,7,1,1,23,www.skysports.com
695,subjective,839,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,www.foxsportsdetroit.com
696,subjective,1019,0,3,0,4,2,3,0,0,0,2,0,0,2,0,5,4,1,1,31,msn.foxsports.com
697,subjective,738,0,4,1,8,3,0,0,0,0,1,0,0,0,0,0,0,1,1,25,msn.foxsports.com
698,objective,1448,0,7,1,0,2,0,13,0,1,0,1,0,1,0,2,1,1,1,22,msn.foxsports.com
699,subjective,946,0,4,0,4,2,0,1,0,0,1,0,0,0,0,6,14,1,1,19,www.nba.com
700,subjective,917,0,5,0,2,1,0,5,0,0,1,0,0,0,0,3,2,1,1,20,msn.foxsports.com
701,subjective,1469,0,4,0,5,3,7,0,0,0,7,0,0,1,0,1,1,1,1,20,msn.foxsports.com
702,subjective,457,0,0,0,4,2,0,0,0,0,0,1,2,1,0,1,0,1,1,25,thecommentaryboxblog.wordpress.com
703,subjective,1095,0,7,0,3,2,2,0,1,0,2,0,0,0,0,9,4,1,1,20,msn.foxsports.com
704,subjective,1150,0,0,0,4,3,0,0,0,0,1,0,0,0,0,2,3,1,1,23,msn.foxsports.com
705,subjective,788,0,1,0,6,2,1,0,0,0,1,0,0,0,0,0,2,1,1,18,msn.foxsports.com
706,subjective,2589,0,2,4,0,3,2,3,3,0,14,2,0,8,0,50,13,0,1,22,www.football365.com
707,subjective,794,0,8,1,2,0,0,0,0,0,0,0,0,0,0,9,5,1,1,20,www.nba.com
708,subjective,2965,0,9,5,0,4,1,1,1,0,12,4,3,7,0,23,19,1,1,17,www.football365.com
709,subjective,1678,0,4,1,14,4,2,0,0,0,4,0,4,6,0,3,4,1,1,17,msn.foxsports.com
710,subjective,661,0,1,0,10,0,0,0,1,0,0,2,0,0,0,2,1,1,1,20,www.dailystar.co.uk
711,subjective,3575,0,9,0,58,4,3,0,0,3,1,0,1,42,0,2,1,1,1,19,msn.foxsports.com
712,subjective,1509,0,5,0,0,3,0,0,0,0,9,1,4,1,0,3,11,1,1,26,www.skysports.com
713,subjective,1013,0,4,1,6,3,0,0,0,0,0,0,0,0,0,6,6,1,1,26,msn.foxsports.com
714,subjective,863,0,2,0,1,2,1,0,1,0,0,0,0,0,0,6,13,1,1,22,www.nba.com
715,subjective,1329,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,1,1,24,www.bbc.co.uk
716,subjective,242,0,0,0,0,1,0,2,0,0,0,0,0,5,0,0,0,1,1,18,msn.foxsports.com
717,subjective,683,0,9,0,2,1,0,0,0,0,1,0,0,0,0,5,4,1,1,13,msn.foxsports.com
718,subjective,959,0,3,0,0,0,1,2,0,0,7,0,0,1,0,3,5,1,1,14,msn.foxsports.com
719,subjective,1012,0,4,0,9,1,1,0,0,0,3,0,0,1,0,1,0,1,1,28,msn.foxsports.com
720,subjective,880,0,3,1,0,3,1,0,0,0,3,0,1,0,0,1,3,1,1,25,www.football365.com
721,subjective,950,0,11,0,4,1,0,0,0,1,1,1,0,0,0,2,3,1,1,16,msn.foxsports.com
722,subjective,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,www.foxsportsnorth.com
723,subjective,927,0,6,0,6,0,2,0,1,0,7,1,0,1,0,3,3,1,1,14,msn.foxsports.com
724,subjective,1069,0,1,1,2,2,0,1,0,0,0,0,1,0,0,9,19,0,1,18,www.nba.com
725,subjective,825,0,0,1,4,0,0,1,1,0,2,0,0,1,0,4,15,1,1,18,www.nba.com
726,subjective,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,msn.foxsports.com
727,subjective,1658,0,5,1,0,0,0,0,0,0,3,4,0,1,0,27,22,1,1,16,msn.foxsports.com
728,subjective,640,0,2,0,0,0,1,6,0,1,0,0,0,2,0,0,0,1,1,22,uk.reuters.com
729,subjective,1052,0,2,0,8,3,0,0,0,1,4,0,0,0,0,4,9,1,1,25,msn.foxsports.com
730,subjective,1141,0,1,3,16,4,0,0,0,0,1,1,0,1,0,5,10,1,1,30,www.nba.com
731,subjective,636,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,10,msn.foxsports.com
732,subjective,903,0,6,0,11,3,0,2,1,0,8,1,0,2,0,1,4,1,1,14,allball.blogs.nba.com
733,subjective,1155,0,6,2,8,3,2,0,0,0,8,0,2,0,0,10,1,1,1,18,msn.foxsports.com
734,subjective,323,0,1,2,3,0,0,0,0,0,0,0,0,0,0,3,1,1,1,19,msn.foxsports.com
735,subjective,1076,0,4,1,2,2,0,0,0,1,8,0,0,1,0,35,3,1,1,18,msn.foxsports.com
736,subjective,1545,0,7,1,13,3,2,0,0,0,1,1,1,3,0,18,12,1,1,39,msn.foxsports.com
737,subjective,748,0,2,0,9,2,0,0,0,0,4,0,2,1,0,12,0,1,1,16,msn.foxsports.com
738,subjective,1454,0,6,1,12,3,0,1,0,0,0,0,0,4,0,13,4,0,1,42,msn.foxsports.com
739,subjective,1538,0,4,2,16,4,0,0,2,0,6,1,0,2,0,1,3,1,1,22,msn.foxsports.com
740,subjective,506,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,26,msn.foxsports.com
741,subjective,1302,0,1,0,1,1,0,0,0,0,2,0,1,0,0,6,6,1,1,17,msn.foxsports.com
742,subjective,1140,0,4,1,8,0,0,0,0,0,3,0,0,1,0,6,6,1,1,15,msn.foxsports.com
743,subjective,840,0,1,1,4,2,0,0,0,0,3,0,0,2,0,4,8,0,1,30,msn.foxsports.com
